543,303,4,10
543,12,5,10
543,190,5,10
543,207,5,10
543,1159,5,10
543,656,4,10
543,371,5,10
543,96,4,10
543,603,5,10
543,474,5,10
760,258,5,10
760,300,1,10
760,288,4,10
760,748,4,10
760,873,4,10
760,819,1,10
760,845,5,10
760,237,3,10
760,125,4,10
760,928,1,10
760,278,4,10
760,111,4,10
760,181,3,10
760,50,3,10
760,25,2,10
760,255,3,10
760,841,3,10
543,135,5,10
760,65,2,10
760,776,5,10
760,172,3,10
760,216,2,10
760,183,2,10
760,185,2,10
760,98,3,10
760,202,3,10
760,71,4,10
760,204,4,10
760,604,4,10
760,631,3,10
760,162,3,10
760,195,4,10
760,365,5,10
760,451,5,10
760,1037,5,10
760,739,4,10
760,66,2,10
760,1135,4,10
760,723,2,10
760,120,1,10
760,375,4,10
593,724,3,10
593,183,4,10
593,196,5,10
593,845,3,10
593,470,2,10
593,633,5,10
593,153,5,10
593,496,5,10
593,211,4,10
593,140,4,10
593,366,4,10
593,216,5,10
593,159,4,10
593,781,3,10
593,699,4,10
593,660,5,10
593,318,5,10
593,161,5,10
593,1035,3,10
593,659,5,10
593,423,4,10
593,5,4,10
593,233,2,10
593,58,4,10
593,584,3,10
593,155,5,10
593,417,5,10
593,77,4,10
593,79,4,10
593,65,3,10
593,157,3,10
593,40,1,10
593,73,2,10
593,162,5,10
593,66,5,10
593,164,4,10
593,723,4,10
593,158,3,10
593,49,3,10
593,761,2,10
593,1221,3,10
593,51,3,10
593,553,2,10
593,88,4,10
593,241,5,10
593,949,2,10
593,775,3,10
593,402,4,10
593,739,5,10
593,451,3,10
593,807,4,10
593,8,3,10
593,210,2,10
870,606,4,10
870,527,5,10
870,357,5,10
870,673,5,10
870,735,3,10
870,772,4,10
870,367,4,10
870,45,5,10
870,521,3,10
870,194,3,10
870,462,4,10
870,198,4,10
870,180,3,10
870,92,4,10
870,724,4,10
870,469,4,10
870,47,3,10
870,658,4,10
870,770,4,10
870,11,4,10
870,659,4,10
870,135,3,10
870,481,4,10
870,959,4,10
870,31,4,10
870,608,4,10
870,203,4,10
870,172,4,10
870,461,4,10
870,181,4,10
870,480,5,10
870,179,4,10
870,22,4,10
870,186,4,10
870,710,3,10
870,28,4,10
870,793,5,10
870,642,4,10
870,6,4,10
870,204,4,10
870,168,4,10
870,66,4,10
870,216,4,10
870,209,4,10
870,382,3,10
870,517,2,10
870,384,3,10
870,715,3,10
870,239,3,10
870,90,4,10
870,396,3,10
307,515,4,10
307,483,5,10
307,746,4,10
307,153,5,10
1,268,5,10
1,267,4,10
1,259,1,10
1,261,1,10
1,263,1,10
1,10,3,10
319,267,4,10
319,301,4,10
319,333,4,10
319,269,3,10
398,204,4,10
398,96,4,10
398,87,4,10
398,8,3,10
398,235,2,10
398,132,5,10
398,429,4,10
398,710,2,10
398,692,4,10
398,479,4,10
398,367,3,10
398,159,3,10
398,435,5,10
398,58,4,10
398,520,5,10
398,70,4,10
398,497,3,10
398,211,4,10
398,194,5,10
398,185,5,10
398,1450,5,10
398,502,3,10
398,124,5,10
398,521,5,10
398,523,4,10
398,154,2,10
398,2,3,10
398,178,5,10
398,837,4,10
398,432,3,10
398,85,4,10
207,875,2,10
398,491,5,10
398,173,4,10
398,732,4,10
398,72,3,10
398,417,3,10
398,661,3,10
398,125,3,10
119,879,5,10
398,607,3,10
398,483,5,10
5,98,3,10
5,448,2,10
5,185,3,10
5,234,2,10
5,436,5,10
5,200,2,10
5,443,4,10
5,445,3,10
5,447,3,10
5,219,3,10
5,444,2,10
5,379,3,10
5,370,1,10
5,441,1,10
5,145,1,10
5,446,4,10
5,402,1,10
5,241,1,10
5,371,1,10
5,216,1,10
5,66,1,10
5,421,1,10
398,414,3,10
398,496,5,10
5,427,3,10
5,378,1,10
5,95,4,10
5,420,3,10
5,102,3,10
5,416,1,10
5,418,3,10
5,99,3,10
5,404,2,10
5,139,3,10
5,389,1,10
398,82,5,10
398,97,4,10
398,191,4,10
5,454,1,10
837,286,4,10
837,258,4,10
837,294,4,10
837,289,5,10
398,603,4,10
398,199,4,10
5,69,1,10
5,162,1,10
837,328,4,10
398,399,4,10
398,152,4,10
837,151,5,10
837,1009,5,10
837,237,3,10
837,16,2,10
837,222,3,10
837,13,4,10
837,276,1,10
837,15,3,10
837,181,3,10
837,9,3,10
837,20,4,10
837,19,4,10
543,210,3,10
837,596,3,10
837,274,4,10
837,275,4,10
837,220,4,10
837,125,5,10
837,111,4,10
837,283,5,10
398,504,3,10
837,250,2,10
837,284,1,10
837,740,5,10
837,763,1,10
837,472,3,10
837,25,3,10
837,277,2,10
837,950,2,10
837,285,4,10
837,628,3,10
837,476,3,10
837,535,1,10
837,278,3,10
837,1047,1,10
837,1049,1,10
837,762,2,10
