44,871,3,1
44,631,1,1
44,216,1,1
44,737,1,1
44,412,1,1
44,227,4,1
44,380,4,1
44,222,4,1
44,229,3,1
44,449,5,1
44,228,5,1
44,450,2,1
44,230,2,1
44,176,5,1
44,665,1,1
44,183,4,1
46,245,3,1
46,748,5,1
46,909,5,1
46,1024,5,1
46,1062,5,1
46,262,5,1
46,305,5,1
46,127,5,1
46,100,4,1
46,7,4,1
46,151,4,1
46,93,4,1
46,50,4,1
46,181,4,1
46,125,4,1
374,845,2,1
374,412,4,1
374,846,2,1
374,1093,2,1
374,952,2,1
374,1059,2,1
374,1049,1,1
374,1033,4,1
374,424,1,1
374,932,1,1
374,977,1,1
374,527,4,1
374,193,4,1
374,963,5,1
604,48,5,1
604,127,4,1
604,183,3,1
604,234,5,1
604,98,2,1
604,100,5,1
604,7,4,1
604,56,2,1
604,218,3,1
604,185,2,1
604,444,2,1
604,413,3,1
604,558,4,1
604,164,4,1
604,441,2,1
604,288,3,1
604,448,5,1
604,200,1,1
604,672,1,1
604,637,4,1
604,5,2,1
604,184,3,1
604,201,3,1
604,447,4,1
604,443,3,1
604,670,5,1
604,567,5,1
13,895,1,1
13,346,4,1
13,750,5,1
13,312,1,1
13,901,1,1
13,343,1,1
13,890,1,1
13,687,1,1
13,894,1,1
13,682,1,1
13,539,1,1
13,878,1,1
13,261,1,1
13,457,1,1
13,688,1,1
860,894,2,1
131,248,3,1
131,14,5,1
131,124,5,1
131,287,4,1
131,274,3,1
131,845,4,1
131,1,4,1
131,744,4,1
131,275,2,1
131,100,5,1
131,127,4,1
131,19,4,1
6,539,2,1
131,293,3,1
131,137,1,1
131,813,3,1
131,126,4,1
131,297,4,1
131,286,5,1
131,1281,4,1
131,221,3,1
131,276,5,1
131,313,5,1
131,242,5,1
131,251,5,1
131,750,5,1
131,9,5,1
131,269,5,1
131,302,5,1
131,285,5,1
131,536,5,1
6,465,1,1
195,313,5,1
57,288,4,1
57,678,3,1
57,243,3,1
57,294,4,1
57,321,4,1
57,748,4,1
57,264,2,1
57,271,3,1
57,245,4,1
57,323,3,1
57,988,4,1
57,682,3,1
57,7,4,1
57,50,5,1
57,844,2,1
57,471,4,1
57,284,3,1
57,237,4,1
57,282,5,1
57,15,4,1
57,475,2,1
57,250,3,1
57,248,5,1
57,125,3,1
57,845,4,1
57,472,1,1
57,298,3,1
57,109,4,1
57,126,3,1
57,181,5,1
57,1093,3,1
57,597,3,1
57,410,3,1
57,281,4,1
57,1059,3,1
57,121,4,1
57,1028,3,1
57,24,3,1
57,405,4,1
57,546,4,1
57,240,2,1
57,117,4,1
57,864,3,1
57,871,3,1
57,151,3,1
57,932,3,1
57,760,2,1
57,477,4,1
57,409,4,1
57,411,4,1
57,111,4,1
57,1047,4,1
57,249,5,1
57,833,4,1
57,1016,4,1
57,756,3,1
57,1011,3,1
57,825,1,1
57,831,1,1
57,252,2,1
57,926,3,1
57,866,3,1
57,473,3,1
57,1096,3,1
57,717,4,1
57,1094,2,1
57,975,3,1
57,826,2,1
57,476,3,1
57,105,3,1
57,820,3,1
57,225,3,1
57,930,2,1
57,1001,1,1
57,1095,2,1
57,456,3,1
57,194,4,1
57,204,4,1
57,8,4,1
57,710,3,1
57,1071,3,1
57,28,4,1
57,42,5,1
57,496,4,1
57,168,3,1
57,173,5,1
57,144,3,1
57,64,5,1
57,195,3,1
57,588,4,1
57,419,3,1
57,11,3,1
57,79,5,1
57,1073,3,1
57,257,5,1
57,318,5,1
57,258,5,1
57,763,5,1
57,100,5,1
57,222,5,1
57,744,5,1
57,1,5,1
57,295,5,1
57,304,5,1
57,56,3,1
57,199,5,1
523,242,5,1
523,269,5,1
523,258,5,1
523,306,5,1
523,1022,4,1
523,289,4,1
523,874,4,1
523,301,4,1
523,255,5,1
523,50,5,1
523,181,5,1
523,935,5,1
523,257,5,1
523,1014,5,1
523,533,4,1
523,408,5,1
523,9,4,1
523,866,5,1
523,634,5,1
523,863,4,1
523,70,5,1
523,213,5,1
523,116,5,1
523,531,5,1
523,949,5,1
523,83,5,1
523,509,4,1
523,1195,5,1
523,1121,5,1
523,14,5,1
523,166,4,1
523,382,5,1
523,638,4,1
523,707,5,1
523,1472,5,1
523,1009,5,1
523,582,4,1
523,1,5,1
502,313,4,1
502,350,3,1
523,189,5,1
523,95,4,1
523,432,5,1
523,169,5,1
523,114,5,1
502,333,4,1
502,288,5,1
502,258,2,1
502,682,5,1
502,754,2,1
523,1069,5,1
523,168,4,1
523,663,5,1
523,285,5,1
502,307,4,1
502,300,2,1
502,539,3,1
502,328,4,1
502,879,3,1
502,270,2,1
523,25,4,1
523,202,4,1
523,153,4,1
502,271,5,1
502,342,4,1
502,751,3,1
523,8,5,1
523,154,4,1
523,430,4,1
523,732,4,1
523,629,5,1
523,204,5,1
523,514,4,1
523,208,5,1
523,210,5,1
523,194,5,1
523,167,4,1
502,294,3,1
502,266,3,1
502,680,3,1
523,792,4,1
523,435,5,1
523,66,4,1
523,211,4,1
523,944,4,1
523,412,3,1
523,72,4,1
502,343,5,1
502,338,4,1
502,301,1,1
502,895,4,1
523,163,5,1
523,1041,4,1
523,393,5,1
523,451,5,1
523,476,3,1
502,323,4,1
502,263,1,1
502,678,3,1
502,259,3,1
523,954,5,1
523,3,4,1
502,358,4,1
502,264,3,1
523,1036,4,1
523,934,4,1
502,681,1,1
523,67,4,1
523,407,4,1
523,1047,5,1
523,575,4,1
523,516,5,1
502,687,4,1
502,892,2,1
502,683,3,1
502,893,2,1
502,890,2,1
502,261,2,1
502,243,3,1
523,97,4,1
523,197,5,1
523,694,5,1
523,662,4,1
523,155,4,1
523,549,4,1
523,794,4,1
523,727,4,1
523,179,3,1
523,384,3,1
523,186,3,1
523,56,3,1
523,523,3,1
523,652,2,1
523,508,3,1
523,42,3,1
523,477,3,1
523,722,3,1
710,198,4,1
710,92,3,1
710,1101,4,1
710,265,4,1
710,346,4,1
727,538,3,1
727,268,4,1
727,294,4,1
727,748,4,1
727,1025,2,1
727,343,3,1
727,328,4,1
727,271,4,1
727,751,3,1
727,879,4,1
727,678,3,1
727,259,4,1
727,260,1,1
727,312,3,1
727,680,3,1
727,358,2,1
727,890,1,1
727,539,2,1
727,117,3,1
727,1,3,1
727,181,3,1
727,257,2,1
727,246,4,1
727,100,2,1
727,127,4,1
727,408,4,1
727,7,2,1
727,275,3,1
727,25,3,1
727,249,2,1
727,50,4,1
727,933,1,1
727,291,4,1
727,283,2,1
727,282,4,1
727,815,3,1
727,471,3,1
727,596,4,1
727,248,5,1
727,841,3,1
727,250,5,1
727,111,3,1
727,109,2,1
727,278,2,1
727,845,3,1
727,258,2,1
727,222,3,1
727,472,2,1
727,123,3,1
727,147,3,1
727,274,5,1
727,926,3,1
727,148,2,1
727,252,2,1
727,544,3,1
727,235,3,1
727,121,4,1
727,685,3,1
727,820,2,1
727,405,3,1
727,240,3,1
727,284,3,1
727,546,2,1
727,363,3,1
727,597,3,1
727,455,3,1
727,413,2,1
727,866,3,1
727,410,2,1
727,24,3,1
727,1049,1,1
727,118,4,1
727,993,4,1
727,1047,2,1
727,628,3,1
32,268,5,1
727,1016,3,1
727,928,3,1
727,930,3,1
727,122,2,1
727,827,3,1
727,831,3,1
32,313,4,1
727,1244,3,1
32,294,3,1
727,1615,1,1
727,840,2,1
727,1088,2,1
727,105,1,1
727,411,3,1
32,307,2,1
32,288,4,1
727,108,3,1
727,369,2,1
727,1165,2,1
727,977,2,1
32,271,3,1
32,259,2,1
32,245,2,1
727,28,5,1
727,172,5,1
727,651,3,1
727,205,5,1
727,187,5,1
727,178,4,1
727,210,3,1
727,168,5,1
727,96,4,1
727,11,3,1
727,98,4,1
727,114,5,1
727,553,2,1
727,209,3,1
727,183,3,1
727,174,4,1
727,69,4,1
727,491,4,1
727,483,4,1
727,419,2,1
727,22,4,1
727,203,5,1
727,132,2,1
727,197,3,1
727,520,4,1
727,199,4,1
727,265,4,1
727,156,4,1
727,68,4,1
727,87,4,1
727,55,3,1
727,42,5,1
727,195,4,1
727,204,3,1
727,144,4,1
727,91,4,1
727,169,5,1
727,173,5,1
727,211,4,1
727,588,4,1
727,746,4,1
727,196,4,1
727,125,4,1
727,12,5,1
727,186,5,1
727,177,4,1
727,198,4,1
727,435,3,1
727,201,4,1
727,510,4,1
727,191,4,1
727,434,5,1
727,184,3,1
727,92,2,1
727,79,4,1
727,423,3,1
727,153,4,1
727,70,5,1
727,83,5,1
727,207,5,1
727,474,3,1
727,238,2,1
727,684,4,1
727,511,4,1
727,507,2,1
727,95,4,1
727,176,4,1
727,227,4,1
727,385,3,1
727,433,5,1
727,17,1,1
727,54,3,1
727,431,4,1
727,71,3,1
727,135,2,1
727,526,4,1
727,627,3,1
727,179,3,1
727,33,3,1
727,56,3,1
727,421,5,1
727,208,4,1
727,692,4,1
727,432,2,1
727,89,5,1
727,202,4,1
727,88,5,1
727,239,4,1
727,566,3,1
727,229,2,1
727,568,3,1
727,164,5,1
727,228,4,1
727,82,3,1
727,163,4,1
727,154,3,1
727,180,3,1
727,636,3,1
727,790,2,1
727,949,3,1
727,188,3,1
727,5,3,1
727,234,2,1
727,131,2,1
727,729,2,1
727,658,5,1
727,739,4,1
727,101,2,1
727,27,4,1
727,392,4,1
727,230,3,1
727,470,5,1
727,402,3,1
727,1185,1,1
727,2,4,1
727,941,2,1
727,206,3,1
727,578,3,1
727,1119,3,1
727,609,3,1
727,441,2,1
727,1217,3,1
727,157,3,1
727,226,3,1
727,1249,3,1
727,90,3,1
727,1657,3,1
727,159,2,1
727,128,4,1
727,1028,2,1
727,720,2,1
727,66,3,1
727,1042,2,1
727,1218,4,1
727,155,3,1
727,1446,3,1
727,43,3,1
727,465,2,1
727,371,2,1
727,1224,3,1
727,549,3,1
727,808,2,1
727,1035,2,1
727,403,4,1
727,559,2,1
727,1206,2,1
727,679,5,1
727,65,2,1
727,356,3,1
727,366,3,1
727,380,3,1
727,393,3,1
727,367,3,1
727,219,3,1
727,72,3,1
727,550,4,1
727,747,2,1
727,62,3,1
727,378,3,1
727,29,3,1
727,1076,2,1
727,1188,2,1
727,810,2,1
727,67,4,1
727,451,5,1
727,161,4,1
727,779,2,1
727,399,3,1
727,541,4,1
727,552,2,1
727,802,2,1
727,765,2,1
727,232,3,1
727,397,2,1
727,39,2,1
727,384,2,1
727,386,2,1
727,379,2,1
727,755,2,1
727,53,1,1
727,444,2,1
727,217,3,1
727,722,2,1
727,38,1,1
727,542,2,1
727,73,4,1
727,1437,2,1
727,1231,3,1
727,809,4,1
727,775,4,1
727,801,2,1
727,570,2,1
727,447,3,1
727,774,3,1
727,585,2,1
727,665,3,1
727,94,4,1
727,569,2,1
727,231,3,1
727,1273,3,1
727,616,2,1
727,849,2,1
727,1139,3,1
727,760,1,1
727,567,2,1
727,635,2,1
727,1411,2,1
727,167,2,1
727,80,4,1
727,63,2,1
727,424,1,1
727,576,4,1
727,1229,2,1
727,233,4,1
727,940,2,1
727,1215,2,1
727,401,2,1
727,562,2,1
727,440,1,1
727,1222,1,1
727,556,2,1
727,982,4,1
727,158,2,1
727,1034,2,1
727,395,3,1
727,771,3,1
727,398,2,1
727,783,3,1
727,1303,2,1
727,826,2,1
727,1250,1,1
6,272,4,1
32,50,4,1
32,246,4,1
32,257,4,1
32,117,3,1
32,1012,4,1
32,298,5,1
32,508,4,1
32,591,3,1
32,222,3,1
32,742,3,1
32,181,4,1
32,249,4,1
32,100,3,1
32,250,4,1
32,408,3,1
32,9,3,1
32,7,4,1
32,475,5,1
32,455,2,1
32,248,4,1
32,151,3,1
32,1023,3,1
32,290,3,1
32,276,4,1
32,240,2,1
32,118,3,1
32,111,3,1
32,405,4,1
32,866,3,1
32,235,3,1
32,1016,1,1
32,628,4,1
32,122,2,1
102,245,3,1
102,307,4,1
102,1,3,1
102,993,2,1
102,596,2,1
102,432,3,1
102,625,3,1
102,501,2,1
102,768,2,1
102,1240,2,1
102,418,3,1
102,588,4,1
102,99,2,1
102,91,3,1
102,95,4,1
102,102,3,1
102,101,4,1
102,1076,2,1
768,895,2,1
813,294,1,1
813,9,3,1
813,898,1,1
813,751,5,1
813,750,4,1
813,307,4,1
813,310,4,1
813,877,1,1
813,690,4,1
813,300,4,1
813,270,5,1
813,304,1,1
813,538,3,1
813,326,3,1
813,335,2,1
813,342,1,1
813,289,4,1
813,271,4,1
813,259,2,1
813,988,3,1
813,263,3,1
813,358,3,1
813,243,3,1
813,266,2,1
813,680,2,1
813,890,4,1
813,893,3,1
813,892,1,1
813,901,1,1
724,313,5,1
724,269,4,1
724,302,3,1
724,272,5,1
724,310,5,1
724,308,1,1
724,1234,1,1
724,750,2,1
724,343,1,1
724,879,1,1
724,352,1,1
724,305,3,1
724,268,4,1
724,1176,1,1
724,751,2,1
724,690,1,1
724,331,3,1
724,906,1,1
724,300,3,1
724,307,3,1
724,887,3,1
724,1591,1,1
724,344,1,1
724,538,2,1
724,258,4,1
724,872,1,1
724,349,2,1
724,1105,1,1
724,288,4,1
724,995,1,1
724,311,1,1
724,1434,1,1
724,327,4,1
724,329,4,1
724,333,4,1
724,347,4,1
724,332,4,1
724,301,4,1
724,937,3,1
724,749,4,1
724,326,4,1
724,938,3,1
724,1617,1,1
724,682,1,1
724,289,1,1
724,346,1,1
724,304,4,1
724,294,4,1
724,259,2,1
724,328,4,1
724,895,4,1
724,873,3,1
724,748,1,1
724,322,1,1
724,898,1,1
724,336,1,1
724,876,1,1
724,358,1,1
724,877,1,1
724,271,2,1
724,880,3,1
724,683,1,1
724,342,3,1
724,323,2,1
724,893,3,1
724,678,2,1
724,245,2,1
724,989,1,1
724,948,1,1
724,266,1,1
724,299,1,1
724,264,3,1
724,338,3,1
724,988,1,1
724,680,1,1
724,908,1,1
724,1432,1,1
724,909,1,1
724,1062,1,1
724,361,1,1
724,351,1,1
724,882,1,1
724,1127,3,1
724,242,1,1
724,286,1,1
910,286,3,1
395,286,4,1
395,313,3,1
395,750,5,1
395,258,4,1
395,300,3,1
395,342,4,1
395,328,4,1
395,748,3,1
395,343,5,1
395,892,3,1
395,338,4,1
395,50,5,1
395,172,5,1
395,210,5,1
395,174,5,1
395,215,5,1
395,97,5,1
395,64,5,1
395,318,4,1
395,98,5,1
395,89,5,1
395,181,5,1
395,163,5,1
395,196,4,1
395,216,3,1
395,378,5,1
395,231,4,1
395,21,3,1
395,423,5,1
395,186,5,1
395,632,5,1
395,154,5,1
395,237,4,1
395,127,5,1
395,1,5,1
395,100,4,1
395,924,4,1
395,151,3,1
395,515,4,1
395,257,5,1
395,458,3,1
395,255,3,1
395,121,3,1
395,118,3,1
395,252,3,1
395,15,3,1
395,472,3,1
805,346,4,1
395,866,3,1
395,365,5,1
805,150,5,1
795,150,3,1
508,269,4,1
508,181,3,1
508,121,2,1
